50, 0.000382
51, 0.001167
52, -0.000365
53, 0.000274
54, 0.000465
55, 0.000538
56, -0.001270
57, -0.000757
58, -0.000237
59, 0.000422
60, 0.001183
61, 0.000152
62, -0.000941
63, -0.000304
64, 0.002390
65, 0.000767
66, -0.000692
67, -0.000569
